,Year,fema_declaration_string,disaster_number,state,declaration_type,declaration_date,incident_type,declaration_title,ih_program_declared,ia_program_declared,pa_program_declared,hm_program_declared,incident_begin_date,incident_end_date,disaster_closeout_date,fips,place_code,designated_area,declaration_request_number,last_ia_filing_date,hash,last_refresh,id,Death toll,Damage costUS$,Main article,Location,Notes
25342,2004,FM-2544-CA,2544.0,CA,FM,2004-08-11T23:05:00Z,Fire,Ca-Bear Fire-08-11-2004,0.0,0.0,1.0,0.0,2004-08-11T17:00:00Z,2004-08-25T21:00:00Z,2009-09-29T00:00:00Z,6089.0,99089.0,Shasta (County),4082.0,,107b4bb4e44b838ba3146404ee6d162515b1b0fc,2022-04-26T19:02:15Z,60c3b84da0ee349d71096bfd,,,,,
25343,2004,FM-2545-CA,2545.0,CA,FM,2004-08-11T23:05:00Z,Fire,Ca Oregon Fire 08-11-2004,0.0,0.0,1.0,0.0,2004-08-11T17:00:00Z,2004-08-15T21:00:00Z,2009-09-30T00:00:00Z,6007.0,99007.0,Butte (County),4081.0,,dc16537352c2326e4afb04214b0690e33121ac42,2022-04-26T19:02:15Z,60c3b84da0ee349d71096bff,,,,,
25180,2004,FM-2528-CA,2528.0,CA,FM,2004-07-14T01:47:00Z,Fire,Ca - Pine Fire - 7-13-2004,0.0,0.0,1.0,0.0,2004-07-12T15:50:00Z,2004-07-21T00:00:00Z,2009-09-29T00:00:00Z,6037.0,99037.0,Los Angeles (County),4059.0,,19ae67f30d558d7d7c664c1261f8d685f8d13177,2022-04-26T19:02:15Z,60c3b84da0ee349d71096bad,,,,,
25175,2004,DR-1529-CA,1529.0,CA,DR,2004-06-30T12:47:00Z,Dam/Levee Break,Flooding As A Result Of A Levee Break,0.0,0.0,1.0,1.0,2004-06-03T12:30:00Z,2004-07-12T00:00:00Z,2014-01-08T23:59:00Z,6077.0,99077.0,San Joaquin (County),4049.0,,6757a0349e87e0e9dce67bd2bc77463264329dbe,2022-04-26T19:02:32Z,60c3b843a0ee349d7108a837,,,,,
25181,2004,FM-2529-CA,2529.0,CA,FM,2004-07-14T01:50:00Z,Fire,Ca - Mataguay Fire - 7-13-2004,0.0,0.0,1.0,0.0,2004-07-13T15:31:00Z,2004-07-18T00:00:00Z,2009-08-27T00:00:00Z,6073.0,99073.0,San Diego (County),4060.0,,e6536c6468c65c96710d0a2c7115a2bcee172b2f,2022-04-26T19:02:15Z,60c3b84da0ee349d71096bb5,,,,,
25182,2004,FM-2530-CA,2530.0,CA,FM,2004-07-14T01:52:00Z,Fire,Ca-Lakeview-07-14-2004,0.0,0.0,1.0,0.0,2004-07-13T17:14:00Z,2004-07-17T00:00:00Z,2009-08-27T00:00:00Z,6065.0,99065.0,Riverside (County),4061.0,,24434c653a275a9b667a0e614e7441f899ddd6d4,2022-04-26T19:02:15Z,60c3b84da0ee349d71096bda,,,,,
25185,2004,FM-2532-CA,2532.0,CA,FM,2004-07-14T22:33:00Z,Fire,Ca-Hollow Fire-07-14-2004,0.0,0.0,1.0,0.0,2004-07-14T16:05:00Z,2004-07-17T00:00:00Z,2009-08-27T00:00:00Z,6017.0,99017.0,El Dorado (County),4064.0,,6c901649351489fd0f5d21e65fc9a50741feaa42,2022-04-26T19:02:15Z,60c3b84da0ee349d71096bd7,,,,,
25188,2004,FM-2533-CA,2533.0,CA,FM,2004-07-18T04:21:00Z,Fire,Ca-Melton Wildfire-07-18-2004,0.0,0.0,1.0,0.0,2004-07-17T17:47:00Z,2004-07-21T00:00:00Z,2009-09-29T00:00:00Z,6065.0,99065.0,Riverside (County),4067.0,,9fed0d83efcb8b74b3f6c075f9cb49f9b53f4648,2022-04-26T19:02:15Z,60c3b84da0ee349d71096bc4,,,,,
25189,2004,FM-2534-CA,2534.0,CA,FM,2004-07-18T12:56:00Z,Fire,Ca-Foothill Wildfire-07-18-2004,0.0,0.0,1.0,0.0,2004-07-17T14:41:00Z,2004-07-23T00:00:00Z,2009-09-29T00:00:00Z,6037.0,99037.0,Los Angeles (County),4068.0,,f933f1fbef84df195e6b51adb7314910eaecd8d7,2022-04-26T19:02:15Z,60c3b84da0ee349d71096bc7,,,,,
25200,2004,FM-2535-CA,2535.0,CA,FM,2004-07-21T02:34:00Z,Fire,Ca-Crown Wildfire-07-21-2004,0.0,0.0,1.0,0.0,2004-07-20T16:24:00Z,2004-07-23T00:00:00Z,2009-09-29T00:00:00Z,6037.0,99037.0,Los Angeles (County),4069.0,,35a1ce92979391e29505f6229e28860d4eb4f82b,2022-04-26T19:02:15Z,60c3b84da0ee349d71096bc9,,,,,
24528,2004,DR-1505-CA,1505.0,CA,DR,2004-01-13T00:00:00Z,Earthquake,Earthquake,0.0,0.0,1.0,1.0,2003-12-22T14:15:00Z,2004-02-06T00:00:00Z,2018-12-17T23:59:00Z,6083.0,99083.0,Santa Barbara (County),4001.0,2004-03-15T00:00:00Z,d9664871b7de6691afe4847ee007b06549399dbb,2022-04-26T19:02:33Z,60c3b843a0ee349d71089d90,,,,,
24527,2004,DR-1505-CA,1505.0,CA,DR,2004-01-13T00:00:00Z,Earthquake,Earthquake,1.0,1.0,1.0,1.0,2003-12-22T14:15:00Z,2004-02-06T00:00:00Z,2018-12-17T23:59:00Z,6079.0,99079.0,San Luis Obispo (County),4001.0,2004-03-15T00:00:00Z,f7beb5e866922e2e5a253018ea4a3c758711d8f9,2022-04-26T19:02:33Z,60c3b843a0ee349d71089d94,,,,,
24416,2004,FM-2500-CA,2500.0,CA,FM,2003-10-21T23:41:00Z,Fire,Pass Fire,0.0,0.0,1.0,0.0,2003-10-21T20:15:00Z,2003-10-24T21:00:00Z,2004-01-21T00:00:00Z,6065.0,99065.0,Riverside (County),3120.0,,b94007339adf4302990436a0dc96841d0d51e30f,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b13,,,,,
24417,2004,FM-2501-CA,2501.0,CA,FM,2003-10-23T22:15:00Z,Fire,Ca-Grand Prix Fire-10-23-2003,0.0,0.0,1.0,0.0,2003-10-21T17:30:00Z,2003-11-12T21:00:00Z,2004-01-21T00:00:00Z,6071.0,99071.0,San Bernardino (County),3121.0,,4d7c5d6b3a6de4f0ae9992098746e1504d151d44,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b17,,,,,
24418,2004,FM-2502-CA,2502.0,CA,FM,2003-10-25T16:10:00Z,Fire,Ca-Verdale Fire 10-25-2003,0.0,0.0,1.0,0.0,2003-10-24T16:07:00Z,2003-10-29T21:00:00Z,2004-01-21T00:00:00Z,6111.0,99111.0,Ventura (County),3123.0,,b928077eb084fabb6026986aac6b986f3fba476b,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b2c,,,,,
24419,2004,FM-2502-CA,2502.0,CA,FM,2003-10-25T16:10:00Z,Fire,Ca-Verdale Fire 10-25-2003,0.0,0.0,1.0,0.0,2003-10-24T16:07:00Z,2003-10-29T21:00:00Z,2004-01-21T00:00:00Z,6037.0,99037.0,Los Angeles (County),3123.0,,39a1507d145c530a5d1cf78bd4f9e7e6c597155f,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b1e,,,,,
24420,2004,FM-2503-CA,2503.0,CA,FM,2003-10-25T19:43:00Z,Fire,Old Fire,0.0,0.0,1.0,0.0,2003-10-25T10:05:00Z,2003-11-14T21:00:00Z,2004-01-21T00:00:00Z,6071.0,99071.0,San Bernardino (County),3125.0,,52a88bf40d2e228bfa8cf54ed18efda72764111a,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b31,,,,,
24421,2004,FM-2504-CA,2504.0,CA,FM,2003-10-26T02:40:00Z,Fire,Simi Fire,0.0,0.0,1.0,0.0,2003-10-24T12:00:00Z,2003-11-11T21:00:00Z,2004-01-21T00:00:00Z,6111.0,99111.0,Ventura (County),3124.0,,320c95c67438ee28a55be4510e9d9fb9bb1c6548,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b40,,,,,
24422,2004,FM-2505-CA,2505.0,CA,FM,2003-10-26T08:27:00Z,Fire,Ca-Cedar Fire-10-26-2003,0.0,0.0,1.0,0.0,2003-10-25T17:40:00Z,2003-12-05T21:00:00Z,2004-01-21T00:00:00Z,6073.0,99073.0,San Diego (County),3126.0,,18f4e4046adaf815721279a9a5d2986ab1f6f61a,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b45,,,,,
24423,2004,FM-2506-CA,2506.0,CA,FM,2003-10-26T10:49:00Z,Fire,Paradise Fire,0.0,0.0,1.0,0.0,2003-10-26T01:34:00Z,,2004-01-21T00:00:00Z,6073.0,99073.0,San Diego (County),3127.0,,b331db5ca5300a434dc9e3d9012e84dd93a99831,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b60,,,,,
24424,2004,FM-2507-CA,2507.0,CA,FM,2003-10-26T23:36:00Z,Fire,Ca-Mountain Fire-10-26-2003,0.0,0.0,1.0,0.0,2003-10-26T14:45:00Z,2003-11-02T21:00:00Z,2004-01-21T00:00:00Z,6065.0,99065.0,Riverside (County),3128.0,,48823ff9f44aed73bac9569a84cb152eb7a909f6,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b65,,,,,
24425,2004,DR-1498-CA,1498.0,CA,DR,2003-10-27T16:00:00Z,Fire,"Wildfires, Flooding, Mudflow And Debris Flow Directly Related T",1.0,1.0,1.0,1.0,2003-10-21T13:30:00Z,2004-03-31T00:00:00Z,2019-09-30T23:59:00Z,6037.0,99037.0,Los Angeles (County),3122.0,2004-01-09T00:00:00Z,fb87b6ac54c672bd945252c3d4c77cd2637754af,2022-04-26T19:02:33Z,60c3b843a0ee349d71089bd9,,,,,
24426,2004,DR-1498-CA,1498.0,CA,DR,2003-10-27T16:00:00Z,Fire,"Wildfires, Flooding, Mudflow And Debris Flow Directly Related T",1.0,1.0,1.0,1.0,2003-10-21T13:30:00Z,2004-03-31T00:00:00Z,2019-09-30T23:59:00Z,6065.0,99065.0,Riverside (County),3122.0,2004-01-09T00:00:00Z,f03ab6de0fa9640e6c21adf8d34a91c9546092d1,2022-04-26T19:02:33Z,60c3b843a0ee349d71089be9,,,,,
24427,2004,DR-1498-CA,1498.0,CA,DR,2003-10-27T16:00:00Z,Fire,"Wildfires, Flooding, Mudflow And Debris Flow Directly Related T",1.0,1.0,1.0,1.0,2003-10-21T13:30:00Z,2004-03-31T00:00:00Z,2019-09-30T23:59:00Z,6073.0,99073.0,San Diego (County),3122.0,2004-01-09T00:00:00Z,714a5564e70170eef1f12677631f3bd8b1887199,2022-04-26T19:02:33Z,60c3b843a0ee349d71089bf0,,,,,
24428,2004,DR-1498-CA,1498.0,CA,DR,2003-10-27T16:00:00Z,Fire,"Wildfires, Flooding, Mudflow And Debris Flow Directly Related T",1.0,1.0,1.0,1.0,2003-10-21T13:30:00Z,2004-03-31T00:00:00Z,2019-09-30T23:59:00Z,6111.0,99111.0,Ventura (County),3122.0,2004-01-09T00:00:00Z,bf715ece717181b4259feac3b170305fe2c1c32a,2022-04-26T19:02:33Z,60c3b843a0ee349d71089bf3,,,,,
24429,2004,DR-1498-CA,1498.0,CA,DR,2003-10-27T16:00:00Z,Fire,"Wildfires, Flooding, Mudflow And Debris Flow Directly Related T",1.0,1.0,1.0,1.0,2003-10-21T13:30:00Z,2004-03-31T00:00:00Z,2019-09-30T23:59:00Z,6071.0,99071.0,San Bernardino (County),3122.0,2004-01-09T00:00:00Z,437046b654f163b605d3c26bb8a84e6b35c42cb7,2022-04-26T19:02:33Z,60c3b843a0ee349d71089bed,,,,,
24430,2004,FM-2508-CA,2508.0,CA,FM,2003-10-28T21:50:00Z,Fire,Ca-Whitmore Fire-10-28-2003,0.0,0.0,1.0,0.0,2003-10-28T03:01:00Z,2003-11-04T22:00:00Z,2009-08-12T00:00:00Z,6089.0,99089.0,Shasta (County),3129.0,,b98bd10f6f29b052c813cd5375fb30d36b9c5e46,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b67,,,,,
24679,2004,FM-2515-CA,2515.0,CA,FM,2004-04-26T05:45:00Z,Fire,Ca - Pleasure Fire - 04-25-2004,0.0,0.0,1.0,0.0,2004-04-25T16:08:00Z,2004-04-28T18:00:00Z,2005-11-09T00:00:00Z,6065.0,99065.0,Riverside (County),4025.0,,ca04add9c9abcb16101525b1e6e7b868b80be376,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b8e,,,,,
24684,2004,FM-2516-CA,2516.0,CA,FM,2004-05-04T03:15:00Z,Fire,Ca-Eagle Fire-05-04-2004,0.0,0.0,1.0,0.0,2004-05-02T15:00:00Z,2004-05-08T21:00:00Z,2009-08-27T00:00:00Z,6065.0,99065.0,Riverside (County),4026.0,,94b08aa539d03bb57bb0216987ca6a246944fbab,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b90,,,,,
24685,2004,FM-2517-CA,2517.0,CA,FM,2004-05-04T04:10:00Z,Fire,Ca-Cerritos Fire-5-04-2004,0.0,0.0,1.0,0.0,2004-05-03T13:30:00Z,2004-05-10T21:00:00Z,2009-08-27T00:00:00Z,6065.0,99065.0,Riverside (County),4027.0,,33962db744692efe9db5fdcda8615b38fc5ff9d8,2022-04-26T19:02:15Z,60c3b84da0ee349d71096b93,,,,,
25528,2004,FM-2554-CA,2554.0,CA,FM,2004-09-04T21:22:00Z,Fire,Ca-Geysers Fire-09-04-2004,0.0,0.0,1.0,0.0,2004-09-03T20:24:00Z,2004-09-15T00:00:00Z,2010-01-05T23:59:00Z,6033.0,99033.0,Lake (County),4100.0,,638fda2496a3ced4580613f1c472c664d64eb700,2022-04-26T19:02:15Z,60c3b84da0ee349d71096c6d,,,,,
25529,2004,FM-2554-CA,2554.0,CA,FM,2004-09-04T21:22:00Z,Fire,Ca-Geysers Fire-09-04-2004,0.0,0.0,1.0,0.0,2004-09-03T20:24:00Z,2004-09-15T00:00:00Z,2010-01-05T23:59:00Z,6097.0,99097.0,Sonoma (County),4100.0,,dbf84ff6d8865f741ddd78fc5f14702b7c46db14,2022-04-26T19:02:15Z,60c3b84da0ee349d71096c72,,,,,
25565,2004,FM-2555-CA,2555.0,CA,FM,2004-09-13T05:41:00Z,Fire,Rix-Ca-Old Highway Wildfire 9/13/04,0.0,0.0,1.0,0.0,2004-09-12T18:51:00Z,2004-09-17T00:00:00Z,2009-09-29T00:00:00Z,6043.0,99043.0,Mariposa (County),4105.0,,138a4442403dfcf3559ec58e103594ab568f4db6,2022-04-26T19:02:15Z,60c3b84da0ee349d71096c75,,,,,
25412,2004,FM-2548-CA,2548.0,CA,FM,2004-08-14T23:39:00Z,Fire,Ca-Lake Fire 08-14-2004,0.0,0.0,1.0,0.0,2004-08-14T18:00:00Z,2004-08-16T21:00:00Z,2009-08-12T00:00:00Z,6089.0,99089.0,Shasta (County),4089.0,,22348232a594fd5ee5e316e3fdac4840debd0e5c,2022-04-26T19:02:15Z,60c3b84da0ee349d71096c14,,,,,
25413,2004,FM-2547-CA,2547.0,CA,FM,2004-08-14T23:39:00Z,Fire,Ca-French Fire 08-14-2004,0.0,0.0,1.0,0.0,2004-08-14T17:22:00Z,2004-09-05T00:00:00Z,2009-09-30T00:00:00Z,6089.0,99089.0,Shasta (County),4088.0,,98055e111210f1fab4bb1f1cae2db87294f6a836,2022-04-26T19:02:15Z,60c3b84da0ee349d71096c11,,,,,
25460,2004,FM-2553-CA,2553.0,CA,FM,2004-09-03T22:08:00Z,Fire,Ca-Pattison Fire-09-03-2004,0.0,0.0,1.0,0.0,2004-09-03T16:50:00Z,2004-09-08T00:00:00Z,2009-09-29T00:00:00Z,6009.0,99009.0,Calaveras (County),4099.0,,707ad1072e4a879347a79dd064dbfb830de21d94,2022-04-26T19:02:15Z,60c3b84da0ee349d71096c62,,,,,
25447,2004,FM-2552-CA,2552.0,CA,FM,2004-09-02T23:13:00Z,Fire,Ca-Bear Fire-09-02-2004,0.0,0.0,1.0,0.0,2004-09-02T14:57:00Z,2004-09-07T00:00:00Z,2009-08-27T00:00:00Z,6043.0,99043.0,Mariposa (County),4098.0,,50c7cd42dbfa08697637f5004a9ba1e59c414888,2022-04-26T19:02:15Z,60c3b84da0ee349d71096c60,,,,,
22800,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,0.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48039.0,99039.0,Brazoria (County),2144.0,2003-02-07T00:00:00Z,d525ebd82ec019628fc78b9a818a01cb2a0ab63b,2022-04-26T19:02:35Z,60c3b841a0ee349d71087fed,,,,,
22801,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,0.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48215.0,99215.0,Hidalgo (County),2144.0,2003-02-07T00:00:00Z,c968381ab0b84bab04a35e691b58f18dc422d468,2022-04-26T19:02:35Z,60c3b841a0ee349d71087ff7,,,,,
22802,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,0.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48291.0,99291.0,Liberty (County),2144.0,2003-02-07T00:00:00Z,4da2134ba05c499bc55b48a81a69df0db1d7d8e5,2022-04-26T19:02:35Z,60c3b841a0ee349d71088005,,,,,
22813,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,0.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48273.0,99273.0,Kleberg (County),2144.0,2003-02-07T00:00:00Z,ccdf890d86dbb87a247517ad7caa25cfa930b5ae,2022-04-26T19:02:35Z,60c3b841a0ee349d71088000,,,,,
22803,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,1.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48355.0,99355.0,Nueces (County),2144.0,2003-02-07T00:00:00Z,fa160c3344dd881dfbb13d2cfb5df96432826873,2022-04-26T19:02:35Z,60c3b841a0ee349d71088033,,,,,
22804,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,0.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48157.0,99157.0,Fort Bend (County),2144.0,2003-02-07T00:00:00Z,875d9262e5ea99c753090c7761c0832e258d24ef,2022-04-26T19:02:35Z,60c3b841a0ee349d71087ff2,,,,,
22805,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,0.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48061.0,99061.0,Cameron (County),2144.0,2003-02-07T00:00:00Z,7f723d13dc965c4c4ab9378647bbe6c5e9c01dc9,2022-04-26T19:02:35Z,60c3b841a0ee349d71087ff1,,,,,
22806,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,0.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48249.0,99249.0,Jim Wells (County),2144.0,2003-02-07T00:00:00Z,76621e0689ed6f4997393c78df4878c683ecc623,2022-04-26T19:02:35Z,60c3b841a0ee349d71088015,,,,,
22807,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,0.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48407.0,99407.0,San Jacinto (County),2144.0,2003-02-07T00:00:00Z,1515f1e22959b1c4eb9f84ec211f7241f10012d6,2022-04-26T19:02:35Z,60c3b841a0ee349d71088011,,,,,
22808,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,1.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48245.0,99245.0,Jefferson (County),2144.0,2003-02-07T00:00:00Z,aec4323727ad782103fc782d53ef9e0dcb20bd09,2022-04-26T19:02:35Z,60c3b841a0ee349d71088049,,,,,
22809,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,0.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48339.0,99339.0,Montgomery (County),2144.0,2003-02-07T00:00:00Z,dfe776d3321d9b13ff6eeb6f3e0d96fac08cd4f9,2022-04-26T19:02:35Z,60c3b841a0ee349d71088006,,,,,
22810,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,1.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48199.0,99199.0,Hardin (County),2144.0,2003-02-07T00:00:00Z,fdbd99aa4da1288513e9315d9d8c1f46deba1f69,2022-04-26T19:02:35Z,60c3b841a0ee349d71088021,,,,,
22811,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,0.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48471.0,99471.0,Walker (County),2144.0,2003-02-07T00:00:00Z,84f435e8cba84cb30410547197c80a0a56fa7b78,2022-04-26T19:02:35Z,60c3b841a0ee349d7108801b,,,,,
22812,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,1.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48007.0,99007.0,Aransas (County),2144.0,2003-02-07T00:00:00Z,e9af2733425220cdeeaaefa23b2af9f8338f4f34,2022-04-26T19:02:35Z,60c3b841a0ee349d7108801c,,,,,
22814,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,1.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48361.0,99361.0,Orange (County),2144.0,2003-02-07T00:00:00Z,d7d832ea5a47c6aacb96980412494528cc38d2fc,2022-04-26T19:02:35Z,60c3b841a0ee349d71088039,,,,,
22815,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,1.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48409.0,99409.0,San Patricio (County),2144.0,2003-02-07T00:00:00Z,0ceaaa236c2eb1a4d39a77f7edb39e6567499930,2022-04-26T19:02:35Z,60c3b841a0ee349d7108803d,,,,,
22816,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,0.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48241.0,99241.0,Jasper (County),2144.0,2003-02-07T00:00:00Z,ca1368298b00cbec9baf3ab2ca045fa5d1d0388a,2022-04-26T19:02:35Z,60c3b841a0ee349d71088018,,,,,
22817,2003,DR-1439-TX,1439.0,TX,DR,2002-11-05T00:00:00Z,Severe Storm(s),"Severe Storms, Tornadoes And Flooding",1.0,1.0,0.0,1.0,2002-10-24T17:30:00Z,2002-11-15T00:00:00Z,2013-03-26T00:00:00Z,48201.0,99201.0,Harris (County),2144.0,2003-02-07T00:00:00Z,d2de42c2d89f8271f1809055f33b021f004a499b,2022-04-26T19:02:35Z,60c3b841a0ee349d71088027,,,,,
22996,2003,EM-3171-TX,3171.0,TX,EM,2003-02-01T00:00:00Z,Other,Loss Of The Space Shuttle Columbia,0.0,0.0,1.0,0.0,2003-02-01T09:35:50Z,2003-02-01T00:00:00Z,2010-08-23T00:00:00Z,48213.0,99213.0,Henderson (County),3007.0,,efc7c95742f0a7ffb2719d83e2bf0a38e4f86406,2022-04-26T19:02:07Z,60c3b852a0ee349d7109c8f6,,,,,
22986,2003,EM-3171-TX,3171.0,TX,EM,2003-02-01T00:00:00Z,Other,Loss Of The Space Shuttle Columbia,0.0,0.0,1.0,0.0,2003-02-01T09:35:50Z,2003-02-01T00:00:00Z,2010-08-23T00:00:00Z,48093.0,99093.0,Comanche (County),3007.0,,0c9ddf949f67231279ef3014a5d3286e47c72e9a,2022-04-26T19:02:07Z,60c3b852a0ee349d7109c8ae,,,,,
22987,2003,EM-3171-TX,3171.0,TX,EM,2003-02-01T00:00:00Z,Other,Loss Of The Space Shuttle Columbia,0.0,0.0,1.0,0.0,2003-02-01T09:35:50Z,2003-02-01T00:00:00Z,2010-08-23T00:00:00Z,48113.0,99113.0,Dallas (County),3007.0,,e2783712c06f2102e6c046659e3c55dd36a450cd,2022-04-26T19:02:07Z,60c3b852a0ee349d7109c8b0,,,,,
22988,2003,EM-3171-TX,3171.0,TX,EM,2003-02-01T00:00:00Z,Other,Loss Of The Space Shuttle Columbia,0.0,0.0,1.0,0.0,2003-02-01T09:35:50Z,2003-02-01T00:00:00Z,2010-08-23T00:00:00Z,48339.0,99339.0,Montgomery (County),3007.0,,e0a48a2524ea6251ee334fa8d4a36e1a345a4e68,2022-04-26T19:02:07Z,60c3b853a0ee349d7109c92a,,,,,
22989,2003,EM-3171-TX,3171.0,TX,EM,2003-02-01T00:00:00Z,Other,Loss Of The Space Shuttle Columbia,0.0,0.0,1.0,0.0,2003-02-01T09:35:50Z,2003-02-01T00:00:00Z,2010-08-23T00:00:00Z,48133.0,99133.0,Eastland (County),3007.0,,727afebe2148da1e99cd7eba808f5fb46db27c6a,2022-04-26T19:02:07Z,60c3b852a0ee349d7109c8c4,,,,,
22990,2003,EM-3171-TX,3171.0,TX,EM,2003-02-01T00:00:00Z,Other,Loss Of The Space Shuttle Columbia,0.0,0.0,1.0,0.0,2003-02-01T09:35:50Z,2003-02-01T00:00:00Z,2010-08-23T00:00:00Z,48139.0,99139.0,Ellis (County),3007.0,,0de5bc1d1a091ab6450ec2f4c690111891fb79d7,2022-04-26T19:02:07Z,60c3b852a0ee349d7109c8ca,,,,,
22991,2003,EM-3171-TX,3171.0,TX,EM,2003-02-01T00:00:00Z,Other,Loss Of The Space Shuttle Columbia,0.0,0.0,1.0,0.0,2003-02-01T09:35:50Z,2003-02-01T00:00:00Z,2010-08-23T00:00:00Z,48159.0,99159.0,Franklin (County),3007.0,,c7ff0720a7cc803349150f6fc4b244d41833af9b,2022-04-26T19:02:07Z,60c3b852a0ee349d7109c8d2,,,,,
22992,2003,EM-3171-TX,3171.0,TX,EM,2003-02-01T00:00:00Z,Other,Loss Of The Space Shuttle Columbia,0.0,0.0,1.0,0.0,2003-02-01T09:35:50Z,2003-02-01T00:00:00Z,2010-08-23T00:00:00Z,48251.0,99251.0,Johnson (County),3007.0,,6852fdb3d7d09bc994e52d3bde8aba324861d219,2022-04-26T19:02:07Z,60c3b852a0ee349d7109c90b,,,,,
